latitude,longitude,altitude_m
48.1370471,11.5762908,520.138
48.1370435,11.5762948,520.187
48.1370399,11.5762896,520.124
48.1370362,11.5762949,520.158
48.1370326,11.576293,520.125
48.137029,11.576294,520.142
48.1370254,11.5762894,520.127
48.1370217,11.5762901,520.105
48.1370181,11.5762942,520.057
48.1370145,11.57629,520.097
48.1370109,11.5762938,520.099
48.1370073,11.5762889,520.041
48.1370036,11.5762948,520.029
48.137,11.5762892,520.083
48.1369964,11.576294,520.056
48.1369928,11.5762942,520.023
48.1369891,11.5762907,519.973
48.1369855,11.5762941,519.981
48.1369819,11.5762932,520.03
48.1369783,11.5762911,519.976
48.1369746,11.5762898,519.94
48.136971,11.5762873,519.952
48.1369674,11.5762935,519.919
48.1369638,11.5762883,519.961
48.1369601,11.5762928,519.958
48.1369565,11.5762918,519.888
48.1369529,11.5762944,519.879
48.1369493,11.5762917,519.799
48.1369457,11.5762917,519.821
48.136942,11.5762945,519.821
48.1369384,11.5762934,519.85
48.1369348,11.5762934,519.824
48.1369312,11.5762938,519.783
48.1369275,11.5762884,519.787
48.1369239,11.5762946,519.817
48.1369203,11.5762942,519.804
48.1369167,11.5762898,519.706
48.136913,11.5762919,519.753
48.1369094,11.5762924,519.705
48.1369058,11.5762922,519.761
48.1369022,11.5762934,519.749
48.1368985,11.5762964,519.695
48.1368949,11.5762955,519.684
48.1368913,11.576289,519.662
48.1368877,11.5762942,519.612
48.1368841,11.5762961,519.683
48.1368841,11.5763273,519.755
48.1368877,11.5763292,519.809
48.1368913,11.5763317,519.766
48.1368949,11.576329,519.785
48.1368985,11.5763269,519.765
48.1369022,11.5763291,519.798
48.1369058,11.5763266,519.798
48.1369094,11.5763263,519.875
48.136913,11.5763253,519.833
48.1369167,11.5763305,519.884
48.1369203,11.576324,519.863
48.1369239,11.5763304,519.866
48.1369275,11.5763276,519.904
48.1369312,11.5763225,519.924
48.1369348,11.5763272,519.896
48.1369384,11.5763206,519.949
48.136942,11.5763279,519.933
48.1369457,11.5763286,519.958
48.1369493,11.5763247,519.989
48.1369529,11.5763266,519.971
48.1369565,11.5763315,520.018
48.1369601,11.5763249,520.0
48.1369638,11.5763234,520.022
48.1369674,11.5763302,519.978
48.136971,11.5763315,520.01
48.1369746,11.5763263,520.081
48.1369783,11.576329,520.113
48.1369819,11.5763299,520.069
48.1369855,11.5763243,520.085
48.1369891,11.5763249,520.115
48.1369928,11.5763296,520.153
48.1369964,11.5763308,520.086
48.137,11.5763278,520.124
48.1370036,11.5763239,520.142
48.1370073,11.5763316,520.207
48.1370109,11.5763248,520.254
48.1370145,11.5763253,520.185
48.1370181,11.5763272,520.167
48.1370217,11.5763304,520.242
48.1370254,11.5763286,520.275
48.137029,11.5763274,520.246
48.1370326,11.5763275,520.226
48.1370362,11.5763264,520.288
48.1370399,11.5763278,520.291
48.1370435,11.5763194,520.216
48.1370471,11.5763255,520.283
48.1370507,11.5763269,520.307
48.1370544,11.5763231,520.294
48.137058,11.5763273,520.269
48.1370616,11.5763257,520.246
48.1370652,11.576331,520.309
48.1370688,11.5763305,520.224
48.1370725,11.576325,520.239
48.1370761,11.5763258,520.183
48.1370797,11.5763261,520.255
48.1370833,11.576325,520.215
48.137087,11.5763268,520.276
48.1370906,11.5763242,520.263
48.1370942,11.5763232,520.233
48.1370978,11.5763279,520.347
48.1371015,11.576328,520.381
48.1371051,11.5763241,520.391
48.1371087,11.5763287,520.379
48.1371123,11.5763245,520.422
48.137116,11.5763269,520.47
48.1371196,11.5763285,520.475
48.1371232,11.5763262,520.57
48.1371268,11.5763275,520.549
48.1371304,11.5763249,520.478
48.1371341,11.5763257,520.59
48.1371377,11.5763257,520.585
48.1371413,11.5763242,520.604
48.1371449,11.5763258,520.614
48.1371486,11.5763221,520.651
48.1371522,11.5763249,520.682
48.1371558,11.5763255,520.671
48.1371594,11.5763256,520.665
48.1371631,11.5763256,520.686
48.1371667,11.5763261,520.702
48.1371703,11.5763275,520.694
48.1371739,11.5763286,520.75
48.1371776,11.5763245,520.747
48.1371812,11.576323,520.787
48.1371848,11.5763234,520.792
48.1371884,11.5763249,520.75
48.137192,11.5763253,520.809
48.1371957,11.5763242,520.764
48.1371993,11.5763228,520.822
48.1372029,11.576325,520.804
48.1372065,11.5763267,520.806
48.1372102,11.5763279,520.86
48.1372138,11.5763247,520.775
48.1372174,11.5763251,520.816
48.137221,11.5763238,520.871
48.1372247,11.5763262,520.898
48.1372283,11.576324,520.89
48.1372319,11.5763278,520.877
48.1372355,11.5763214,520.894
48.1372392,11.5763253,520.953
48.1372428,11.5763271,520.976
48.1372464,11.5763267,520.969
48.13725,11.5763335,521.035
48.1372536,11.5763272,521.007
48.1372573,11.5763235,520.974
48.1372609,11.576326,521.007
48.1372645,11.5763215,520.973
48.1372681,11.576326,521.037
48.1372718,11.576324,521.08
48.1372754,11.5763287,521.092
48.137279,11.5763248,521.115
48.1372826,11.5763259,521.079
48.1372863,11.5763245,521.136
48.1372899,11.5763309,521.12
48.1372935,11.5763254,521.167
48.1372971,11.5763312,521.15
48.1373007,11.5763284,521.177
48.1373044,11.5763276,521.209
48.137308,11.5763272,521.17
48.1373116,11.5763273,521.195
48.1373152,11.5763211,521.222
48.1373189,11.5763255,521.204
48.1373225,11.5763285,521.189
48.1373261,11.5763261,521.298
48.1373297,11.5763225,521.221
48.1373334,11.5763261,521.262
48.137337,11.5763308,521.318
48.1373406,11.5763296,521.273
48.1373442,11.5763261,521.264
48.1373479,11.5763288,521.321
48.1373515,11.5763253,521.262
48.1373551,11.5763217,521.309
48.1373587,11.5763238,521.343
48.1373623,11.5763305,521.358
48.137366,11.5763255,521.318
48.1373696,11.5763256,521.425
48.1373732,11.5763254,521.392
48.1373768,11.5763314,521.46
48.1373805,11.5763306,521.42
48.1373841,11.5763322,521.417
48.1373877,11.5763258,521.446
48.1373913,11.5763271,521.447
48.137395,11.5763222,521.416
48.1373986,11.5763302,521.531
48.1374022,11.5763231,521.46
48.1374058,11.5763268,521.446
48.1374095,11.5763233,521.543
48.1374131,11.5763247,521.504
48.1374167,11.576324,521.511
48.1374203,11.5763246,521.49
48.1374239,11.5763248,521.608
48.1374239,11.5763585,521.61
48.1374203,11.5763622,521.648
48.1374167,11.576357,521.648
48.1374131,11.5763606,521.63
48.1374095,11.5763632,521.611
48.1374058,11.5763586,521.537
48.1374022,11.576358,521.551
48.1373986,11.5763593,521.572
48.137395,11.5763631,521.541
48.1373913,11.5763605,521.551
48.1373877,11.5763585,521.548
48.1373841,11.5763613,521.552
48.1373805,11.576357,521.463
48.1373768,11.5763618,521.566
48.1373732,11.5763611,521.509
48.1373696,11.5763591,521.469
48.137366,11.5763577,521.486
48.1373623,11.5763576,521.512
48.1373587,11.5763614,521.396
48.1373551,11.5763633,521.425
48.1373515,11.5763582,521.335
48.1373479,11.5763612,521.408
48.1373442,11.5763543,521.383
48.1373406,11.5763584,521.369
48.137337,11.5763599,521.343
48.1373334,11.5763575,521.282
48.1373297,11.5763574,521.343
48.1373261,11.5763582,521.365
48.1373225,11.5763607,521.299
48.1373189,11.5763595,521.314
48.1373152,11.5763539,521.227
48.1373116,11.5763542,521.276
48.137308,11.5763583,521.25
48.1373044,11.5763612,521.234
48.1373007,11.5763526,521.199
48.1372971,11.5763586,521.214
48.1372935,11.5763585,521.225
48.1372899,11.5763637,521.176
48.1372863,11.5763589,521.179
48.1372826,11.576361,521.183
48.137279,11.5763603,521.137
48.1372754,11.5763542,521.196
48.1372718,11.576362,521.125
48.1372681,11.5763605,521.115
48.1372645,11.5763613,521.095
48.1372609,11.5763705,521.191
48.1372573,11.5763543,521.098
48.1372536,11.5763646,521.069
48.13725,11.5763592,521.104
48.1372464,11.5763607,521.069
48.1372428,11.5763598,521.056
48.1372392,11.5763588,521.023
48.1372355,11.5763584,520.998
48.1372319,11.5763609,521.025
48.1372283,11.5763559,520.973
48.1372247,11.576362,521.048
48.137221,11.5763588,520.935
48.1372174,11.5763569,521.002
48.1372138,11.5763587,520.945
48.1372102,11.5763634,520.958
48.1372065,11.5763585,520.949
48.1372029,11.5763609,520.899
48.1371993,11.576358,520.924
48.1371957,11.576362,520.816
48.137192,11.5763618,520.863
48.1371884,11.5763649,520.853
48.1371848,11.5763595,520.816
48.1371812,11.5763618,520.841
48.1371776,11.5763602,520.843
48.1371739,11.5763635,520.849
48.1371703,11.576358,520.809
48.1371667,11.576362,520.78
48.1371631,11.5763594,520.791
48.1371594,11.5763598,520.772
48.1371558,11.5763602,520.784
48.1371522,11.5763606,520.766
48.1371486,11.5763596,520.726
48.1371449,11.5763605,520.684
48.1371413,11.5763642,520.68
48.1371377,11.5763626,520.658
48.1371341,11.5763623,520.641
48.1371304,11.5763587,520.627
48.1371268,11.5763576,520.61
48.1371232,11.5763625,520.56
48.1371196,11.5763623,520.529
48.137116,11.5763639,520.5
48.1371123,11.5763583,520.443
48.1371087,11.5763593,520.401
48.1371051,11.5763555,520.343
48.1371015,11.5763589,520.358
48.1370978,11.5763626,520.387
48.1370942,11.5763587,520.331
48.1370906,11.5763617,520.353
48.137087,11.5763594,520.368
48.1370833,11.5763608,520.382
48.1370797,11.5763569,520.324
48.1370761,11.5763602,520.412
48.1370725,11.5763519,520.386
48.1370688,11.5763595,520.361
48.1370652,11.5763556,520.359
48.1370616,11.5763632,520.453
48.137058,11.5763621,520.407
48.1370544,11.5763612,520.338
48.1370507,11.5763641,520.366
48.1370471,11.5763574,520.372
48.1370435,11.5763647,520.357
48.1370399,11.5763625,520.363
48.1370362,11.5763593,520.357
48.1370326,11.576363,520.399
48.137029,11.576357,520.318
48.1370254,11.5763577,520.35
48.1370217,11.5763583,520.35
48.1370181,11.5763585,520.339
48.1370145,11.5763571,520.288
48.1370109,11.5763633,520.225
48.1370073,11.5763593,520.275
48.1370036,11.5763609,520.285
48.137,11.5763584,520.233
48.1369964,11.5763551,520.266
48.1369928,11.5763607,520.243
48.1369891,11.5763548,520.206
48.1369855,11.5763598,520.223
48.1369819,11.5763563,520.179
48.1369783,11.5763653,520.106
48.1369746,11.5763624,520.146
48.136971,11.5763602,520.179
48.1369674,11.5763634,520.115
48.1369638,11.5763577,520.105
48.1369601,11.5763614,520.079
48.1369565,11.5763605,520.149
48.1369529,11.5763607,520.134
48.1369493,11.5763634,520.053
48.1369457,11.5763619,520.068
48.136942,11.5763607,520.027
48.1369384,11.5763555,520.04
48.1369348,11.5763574,520.03
48.1369312,11.5763596,520.033
48.1369275,11.5763602,520.008
48.1369239,11.5763569,520.065
48.1369203,11.5763665,519.96
48.1369167,11.5763641,519.921
48.136913,11.5763616,519.942
48.1369094,11.5763602,519.891
48.1369058,11.5763594,519.879
48.1369022,11.5763574,519.876
48.1368985,11.5763602,519.874
48.1368949,11.5763607,519.862
48.1368913,11.5763566,519.883
48.1368877,11.5763609,519.852
48.1368841,11.5763595,519.846
48.1368841,11.5763885,519.954
48.1368877,11.5763914,519.923
48.1368913,11.5763926,519.953
48.1368949,11.5763988,520.0
48.1368985,11.5763952,519.934
48.1369022,11.5763901,519.92
48.1369058,11.576395,520.026
48.1369094,11.5763895,520.029
48.136913,11.5763966,520.106
48.1369167,11.5763924,520.05
48.1369203,11.5763934,520.085
48.1369239,11.5763972,520.076
48.1369275,11.5763902,520.085
48.1369312,11.5763899,520.138
48.1369348,11.5763921,520.041
48.1369384,11.5763965,520.141
48.136942,11.5763896,520.187
48.1369457,11.576386,520.134
48.1369493,11.5763925,520.204
48.1369529,11.5763952,520.154
48.1369565,11.5763969,520.189
48.1369601,11.5763924,520.192
48.1369638,11.5763926,520.136
48.1369674,11.5763968,520.191
48.136971,11.5763886,520.184
48.1369746,11.5763926,520.264
48.1369783,11.5763942,520.282
48.1369819,11.5763949,520.279
48.1369855,11.5763923,520.3
48.1369891,11.5763938,520.286
48.1369928,11.576387,520.321
48.1369964,11.5763919,520.31
48.137,11.5763949,520.331
48.1370036,11.576391,520.324
48.1370073,11.5763938,520.372
48.1370109,11.5763949,520.353
48.1370145,11.5763927,520.402
48.1370181,11.5763941,520.354
48.1370217,11.5763911,520.36
48.1370254,11.5763931,520.43
48.137029,11.5763953,520.425
48.1370326,11.5763941,520.423
48.1370362,11.5763921,520.47
48.1370399,11.5763943,520.442
48.1370435,11.5763956,520.469
48.1370471,11.5763881,520.509
48.1370507,11.5763968,520.547
48.1370544,11.5763928,520.547
48.137058,11.5763948,520.507
48.1370616,11.5763969,520.566
48.1370652,11.57639,520.485
48.1370688,11.5763918,520.495
48.1370725,11.5763929,520.456
48.1370761,11.5763916,520.57
48.1370797,11.5763983,520.516
48.1370833,11.5763914,520.502
48.137087,11.5763922,520.473
48.1370906,11.5763942,520.52
48.1370942,11.5763904,520.463
48.1370978,11.5763926,520.438
48.1371015,11.5763945,520.495
48.1371051,11.5763928,520.435
48.1371087,11.5763934,520.463
48.1371123,11.5763922,520.438
48.137116,11.5763896,520.476
48.1371196,11.5763945,520.557
48.1371232,11.5763984,520.526
48.1371268,11.5763937,520.57
48.1371304,11.5763943,520.648
48.1371341,11.5763955,520.666
48.1371377,11.5763902,520.77
48.1371413,11.5763983,520.802
48.1371449,11.5763942,520.744
48.1371486,11.5763981,520.816
48.1371522,11.5763917,520.833
48.1371558,11.5763986,520.824
48.1371594,11.5763958,520.809
48.1371631,11.5763952,520.868
48.1371667,11.5763943,520.875
48.1371703,11.576393,520.878
48.1371739,11.5763969,520.927
48.1371776,11.576394,520.896
48.1371812,11.5763884,520.882
48.1371848,11.5763907,520.938
48.1371884,11.5763932,520.965
48.137192,11.5763945,520.934
48.1371957,11.5763935,521.006
48.1371993,11.576397,520.946
48.1372029,11.5763884,520.972
48.1372065,11.5763941,521.008
48.1372102,11.5763888,520.996
48.1372138,11.5763957,521.028
48.1372174,11.5763934,521.107
48.137221,11.5763948,521.041
48.1372247,11.5763913,521.143
48.1372283,11.5763971,521.109
48.1372319,11.5763965,521.11
48.1372355,11.5763952,521.13
48.1372392,11.5763933,521.199
48.1372428,11.5763952,521.11
48.1372464,11.5763918,521.11
48.13725,11.576396,521.143
48.1372536,11.5763981,521.184
48.1372573,11.5763966,521.14
48.1372609,11.5763917,521.192
48.1372645,11.5763946,521.262
48.1372681,11.5763902,521.216
48.1372718,11.5763952,521.228
48.1372754,11.5763949,521.229
48.137279,11.5763886,521.271
48.1372826,11.5763905,521.236
48.1372863,11.5763929,521.334
48.1372899,11.5763929,521.349
48.1372935,11.5763904,521.305
48.1372971,11.5763947,521.319
48.1373007,11.5763943,521.362
48.1373044,11.5763931,521.373
48.137308,11.5763916,521.324
48.1373116,11.5763965,521.357
48.1373152,11.5763981,521.349
48.1373189,11.5763924,521.399
48.1373225,11.576392,521.418
48.1373261,11.576395,521.377
48.1373297,11.5763927,521.41
48.1373334,11.5763933,521.397
48.137337,11.5763957,521.428
48.1373406,11.5763885,521.466
48.1373442,11.5763972,521.461
48.1373479,11.5763939,521.478
48.1373515,11.5763926,521.447
48.1373551,11.5763934,521.515
48.1373587,11.5763936,521.521
48.1373623,11.576389,521.501
48.137366,11.5763977,521.551
48.1373696,11.5763938,521.564
48.1373732,11.5763949,521.549
48.1373768,11.5763962,521.545
48.1373805,11.5763909,521.642
48.1373841,11.5763949,521.591
48.1373877,11.5763929,521.614
48.1373913,11.576396,521.667
48.137395,11.5763879,521.735
48.1373986,11.5763934,521.617
48.1374022,11.576392,521.677
48.1374058,11.5763948,521.661
48.1374095,11.5763949,521.679
48.1374131,11.5763918,521.677
48.1374167,11.5763918,521.677
48.1374203,11.5763934,521.726
48.1374239,11.5763913,521.69
48.1374239,11.5764297,521.856
48.1374203,11.5764264,521.81
48.1374167,11.5764195,521.792
48.1374131,11.5764264,521.77
48.1374095,11.5764246,521.756
48.1374058,11.576423,521.76
48.1374022,11.576424,521.707
48.1373986,11.5764277,521.728
48.137395,11.576431,521.709
48.1373913,11.5764282,521.689
48.1373877,11.5764257,521.635
48.1373841,11.5764286,521.733
48.1373805,11.5764261,521.654
48.1373768,11.5764255,521.696
48.1373732,11.5764243,521.678
48.1373696,11.5764227,521.591
48.137366,11.5764263,521.594
48.1373623,11.5764278,521.695
48.1373587,11.5764271,521.657
48.1373551,11.5764263,521.589
48.1373515,11.5764248,521.583
48.1373479,11.576429,521.554
48.1373442,11.5764238,521.561
48.1373406,11.5764295,521.528
48.137337,11.5764247,521.465
48.1373334,11.5764254,521.476
48.1373297,11.5764234,521.5
48.1373261,11.576426,521.459
48.1373225,11.57643,521.488
48.1373189,11.5764288,521.443
48.1373152,11.57643,521.443
48.1373116,11.5764288,521.477
48.137308,11.5764244,521.436
48.1373044,11.5764265,521.421
48.1373007,11.5764253,521.433
48.1372971,11.576431,521.423
48.1372935,11.5764242,521.423
48.1372899,11.5764298,521.367
48.1372863,11.5764298,521.356
48.1372826,11.5764323,521.324
48.137279,11.5764263,521.324
48.1372754,11.5764293,521.361
48.1372718,11.5764335,521.369
48.1372681,11.5764257,521.328
48.1372645,11.5764232,521.227
48.1372609,11.5764223,521.299
48.1372573,11.5764293,521.216
48.1372536,11.5764223,521.27
48.13725,11.5764264,521.229
48.1372464,11.5764286,521.254
48.1372428,11.5764279,521.18
48.1372392,11.5764285,521.244
48.1372355,11.576428,521.152
48.1372319,11.5764308,521.17
48.1372283,11.5764248,521.134
48.1372247,11.5764256,521.101
48.137221,11.5764253,521.144
48.1372174,11.5764296,521.193
48.1372138,11.5764298,521.208
48.1372102,11.5764286,521.116
48.1372065,11.5764306,521.139
48.1372029,11.5764242,521.085
48.1371993,11.5764319,521.099
48.1371957,11.5764315,521.061
48.137192,11.5764294,521.06
48.1371884,11.5764322,521.064
48.1371848,11.5764229,520.996
48.1371812,11.576426,521.006
48.1371776,11.5764254,520.991
48.1371739,11.5764293,521.012
48.1371703,11.5764245,520.93
48.1371667,11.5764294,520.953
48.1371631,11.5764311,520.995
48.1371594,11.5764293,520.948
48.1371558,11.5764281,520.928
48.1371522,11.5764247,520.858
48.1371486,11.5764251,520.838
48.1371449,11.5764307,520.83
48.1371413,11.5764295,520.812
48.1371377,11.5764273,520.672
48.1371341,11.5764263,520.658
48.1371304,11.5764219,520.703
48.1371268,11.5764245,520.63
48.1371232,11.5764325,520.612
48.1371196,11.5764239,520.562
48.137116,11.5764279,520.585
48.1371123,11.5764301,520.566
48.1371087,11.576424,520.651
48.1371051,11.5764279,520.61
48.1371015,11.5764299,520.627
48.1370978,11.5764274,520.646
48.1370942,11.5764351,520.698
48.1370906,11.5764229,520.654
48.137087,11.5764302,520.691
48.1370833,11.5764269,520.629
48.1370797,11.5764295,520.646
48.1370761,11.5764286,520.671
48.1370725,11.5764254,520.617
48.1370688,11.576428,520.632
48.1370652,11.5764224,520.621
48.1370616,11.576429,520.639
48.137058,11.5764282,520.549
48.1370544,11.5764291,520.615
48.1370507,11.5764302,520.578
48.1370471,11.5764284,520.589
48.1370435,11.5764278,520.578
48.1370399,11.576425,520.584
48.1370362,11.5764255,520.566
48.1370326,11.5764306,520.566
48.137029,11.5764313,520.558
48.1370254,11.5764267,520.501
48.1370217,11.5764275,520.483
48.1370181,11.5764249,520.49
48.1370145,11.5764305,520.487
48.1370109,11.5764292,520.44
48.1370073,11.5764326,520.458
48.1370036,11.576425,520.414
48.137,11.5764264,520.381
48.1369964,11.576428,520.437
48.1369928,11.5764291,520.391
48.1369891,11.5764268,520.433
48.1369855,11.576425,520.306
48.1369819,11.5764298,520.338
48.1369783,11.5764293,520.342
48.1369746,11.5764249,520.353
48.136971,11.576431,520.333
48.1369674,11.5764305,520.317
48.1369638,11.5764277,520.255
48.1369601,11.5764276,520.242
48.1369565,11.5764289,520.277
48.1369529,11.5764251,520.206
48.1369493,11.5764275,520.224
48.1369457,11.5764216,520.229
48.136942,11.5764297,520.192
48.1369384,11.5764232,520.242
48.1369348,11.5764314,520.238
48.1369312,11.5764265,520.13
48.1369275,11.5764268,520.138
48.1369239,11.5764257,520.083
48.1369203,11.5764266,520.118
48.1369167,11.5764312,520.163
48.136913,11.5764207,520.091
48.1369094,11.5764308,520.129
48.1369058,11.5764283,520.051
48.1369022,11.5764241,520.099
48.1368985,11.5764245,520.047
48.1368949,11.5764319,520.07
48.1368913,11.5764248,520.038
48.1368877,11.5764243,519.989
48.1368841,11.5764304,519.995
48.1368841,11.576462,520.131
48.1368877,11.5764586,520.118
48.1368913,11.5764617,520.157
48.1368949,11.5764583,520.14
48.1368985,11.5764641,520.159
48.1369022,11.576464,520.115
48.1369058,11.5764625,520.168
48.1369094,11.5764621,520.186
48.136913,11.5764658,520.266
48.1369167,11.5764611,520.229
48.1369203,11.5764579,520.26
48.1369239,11.5764623,520.254
48.1369275,11.5764667,520.236
48.1369312,11.5764584,520.254
48.1369348,11.5764601,520.274
48.1369384,11.5764622,520.256
48.136942,11.5764609,520.281
48.1369457,11.5764584,520.293
48.1369493,11.5764641,520.372
48.1369529,11.5764673,520.281
48.1369565,11.5764616,520.379
48.1369601,11.5764587,520.32
48.1369638,11.5764569,520.315
48.1369674,11.5764618,520.415
48.136971,11.5764641,520.418
48.1369746,11.5764624,520.442
48.1369783,11.5764611,520.438
48.1369819,11.5764595,520.484
48.1369855,11.5764581,520.448
48.1369891,11.5764633,520.451
48.1369928,11.5764636,520.478
48.1369964,11.5764569,520.502
48.137,11.5764654,520.473
48.1370036,11.5764626,520.483
48.1370073,11.5764649,520.51
48.1370109,11.5764575,520.452
48.1370145,11.5764574,520.531
48.1370181,11.5764607,520.49
48.1370217,11.5764624,520.564
48.1370254,11.5764659,520.608
48.137029,11.576463,520.573
48.1370326,11.5764604,520.644
48.1370362,11.5764583,520.557
48.1370399,11.5764644,520.663
48.1370435,11.5764585,520.646
48.1370471,11.5764655,520.602
48.1370507,11.5764603,520.735
48.1370544,11.5764654,520.675
48.137058,11.5764629,520.657
48.1370616,11.5764607,520.648
48.1370652,11.5764597,520.693
48.1370688,11.5764602,520.709
48.1370725,11.5764622,520.731
48.1370761,11.5764613,520.727
48.1370797,11.5764595,520.76
48.1370833,11.5764606,520.74
48.137087,11.5764613,520.702
48.1370906,11.5764553,520.741
48.1370942,11.5764623,520.698
48.1370978,11.5764584,520.764
48.1371015,11.576458,520.718
48.1371051,11.5764565,520.739
48.1371087,11.5764563,520.763
48.1371123,11.5764574,520.69
48.137116,11.5764592,520.749
48.1371196,11.5764664,520.725
48.1371232,11.5764597,520.761
48.1371268,11.5764616,520.705
48.1371304,11.5764622,520.699
48.1371341,11.5764614,520.756
48.1371377,11.5764609,520.742
48.1371413,11.5764579,520.753
48.1371449,11.576465,520.797
48.1371486,11.576466,520.842
48.1371522,11.5764566,520.915
48.1371558,11.5764583,520.851
48.1371594,11.5764603,520.942
48.1371631,11.5764585,520.989
48.1371667,11.5764625,521.006
48.1371703,11.5764591,521.06
48.1371739,11.5764669,521.051
48.1371776,11.5764643,521.064
48.1371812,11.5764617,521.1
48.1371848,11.5764639,521.105
48.1371884,11.5764641,521.105
48.137192,11.5764596,521.137
48.1371957,11.5764589,521.113
48.1371993,11.5764613,521.132
48.1372029,11.5764634,521.152
48.1372065,11.5764615,521.216
48.1372102,11.5764568,521.081
48.1372138,11.5764589,521.206
48.1372174,11.5764609,521.212
48.137221,11.5764609,521.173
48.1372247,11.5764664,521.257
48.1372283,11.5764574,521.254
48.1372319,11.5764625,521.28
48.1372355,11.5764651,521.201
48.1372392,11.5764672,521.338
48.1372428,11.57646,521.271
48.1372464,11.5764624,521.332
48.13725,11.5764626,521.346
48.1372536,11.5764616,521.307
48.1372573,11.5764608,521.364
48.1372609,11.5764623,521.347
48.1372645,11.5764543,521.291
48.1372681,11.5764629,521.42
48.1372718,11.5764614,521.37
48.1372754,11.5764605,521.378
48.137279,11.5764666,521.417
48.1372826,11.5764593,521.433
48.1372863,11.57646,521.437
48.1372899,11.5764665,521.481
48.1372935,11.5764588,521.42
48.1372971,11.5764596,521.452
48.1373007,11.5764607,521.485
48.1373044,11.5764634,521.563
48.137308,11.5764616,521.511
48.1373116,11.5764576,521.55
48.1373152,11.5764597,521.536
48.1373189,11.5764595,521.532
48.1373225,11.5764609,521.554
48.1373261,11.5764622,521.571
48.1373297,11.5764622,521.607
48.1373334,11.5764563,521.629
48.137337,11.576464,521.627
48.1373406,11.5764618,521.659
48.1373442,11.5764648,521.614
48.1373479,11.5764623,521.637
48.1373515,11.5764641,521.643
48.1373551,11.5764623,521.683
48.1373587,11.5764647,521.68
48.1373623,11.5764625,521.72
48.137366,11.5764608,521.678
48.1373696,11.5764672,521.734
48.1373732,11.5764635,521.757
48.1373768,11.5764626,521.684
48.1373805,11.5764576,521.811
48.1373841,11.5764576,521.751
48.1373877,11.5764619,521.72
48.1373913,11.5764615,521.797
48.137395,11.5764594,521.801
48.1373986,11.5764615,521.814
48.1374022,11.5764654,521.867
48.1374058,11.576463,521.866
48.1374095,11.576458,521.854
48.1374131,11.5764608,521.877
48.1374167,11.5764589,521.868
48.1374203,11.57646,521.939
48.1374239,11.57646,521.853
48.1374239,11.5764935,521.974
48.1374203,11.5764914,521.955
48.1374167,11.5764945,521.972
48.1374131,11.5764933,521.908
48.1374095,11.5764869,521.855
48.1374058,11.5765003,521.928
48.1374022,11.5764977,521.915
48.1373986,11.5764938,521.931
48.137395,11.5764948,521.838
48.1373913,11.5764916,521.892
48.1373877,11.5764994,521.932
48.1373841,11.5764999,521.839
48.1373805,11.5764952,521.79
48.1373768,11.5764976,521.809
48.1373732,11.5764953,521.805
48.1373696,11.5764912,521.801
48.137366,11.5764937,521.759
48.1373623,11.5764952,521.815
48.1373587,11.5764936,521.719
48.1373551,11.5764942,521.69
48.1373515,11.5764946,521.764
48.1373479,11.5764946,521.65
48.1373442,11.5764949,521.701
48.1373406,11.5764919,521.782
48.137337,11.5764929,521.678
48.1373334,11.5764913,521.63
48.1373297,11.5764974,521.662
48.1373261,11.5764891,521.633
48.1373225,11.5764979,521.646
48.1373189,11.5764985,521.65
48.1373152,11.576494,521.577
48.1373116,11.5764878,521.634
48.137308,11.5764938,521.591
48.1373044,11.5764946,521.595
48.1373007,11.5764921,521.537
48.1372971,11.5764934,521.585
48.1372935,11.5764989,521.538
48.1372899,11.5764966,521.538
48.1372863,11.5764923,521.48
48.1372826,11.5764905,521.462
48.137279,11.5764939,521.508
48.1372754,11.5764942,521.463
48.1372718,11.5764961,521.442
48.1372681,11.5764934,521.431
48.1372645,11.5764962,521.465
48.1372609,11.5765,521.421
48.1372573,11.576497,521.418
48.1372536,11.5764947,521.405
48.13725,11.5764943,521.334
48.1372464,11.5764938,521.334
48.1372428,11.576498,521.385
48.1372392,11.5764931,521.331
48.1372355,11.5764949,521.376
48.1372319,11.5764949,521.362
48.1372283,11.5764934,521.339
48.1372247,11.5764911,521.355
48.137221,11.5764957,521.295
48.1372174,11.5764946,521.303
48.1372138,11.5764961,521.257
48.1372102,11.5764934,521.33
48.1372065,11.5764981,521.312
48.1372029,11.5764924,521.229
48.1371993,11.5764994,521.24
48.1371957,11.5764901,521.237
48.137192,11.576496,521.187
48.1371884,11.5764961,521.154
48.1371848,11.5764927,521.176
48.1371812,11.5764959,521.134
48.1371776,11.5764982,521.114
48.1371739,11.5764888,521.05
48.1371703,11.5764962,520.997
48.1371667,11.5764881,521.022
48.1371631,11.5764922,521.009
48.1371594,11.5764992,520.943
48.1371558,11.5764932,520.959
48.1371522,11.5764916,520.864
48.1371486,11.5764943,520.83
48.1371449,11.5765004,520.852
48.1371413,11.5764899,520.817
48.1371377,11.576492,520.839
48.1371341,11.5764988,520.815
48.1371304,11.5764998,520.888
48.1371268,11.5764945,520.894
48.1371232,11.5764915,520.83
48.1371196,11.5765004,520.915
48.137116,11.5764991,520.848
48.1371123,11.5764966,520.909
48.1371087,11.5764926,520.898
48.1371051,11.5764947,520.9
